TRIP
DATE 2024-07-18
DECLINATION 0.0
DATA
20		206.00	-24.35	3.685	>
20		205.90	-24.38	3.680	>
20		205.90	-24.30	3.681	>
20	21	205.94	-24.35	3.682	>
21		290.96	3.11	0.635	>
21		277.24	37.16	0.747	>
21		281.91	69.15	1.437	>
21		246.40	82.28	2.585	>
21		194.10	-84.56	1.136	>
21		203.13	-62.69	4.028	>
21		195.41	-66.37	2.114	>
21		255.06	-58.64	0.909	>
21		214.78	-30.06	2.835	>
21		19.97	-10.38	1.589	>
21		224.62	-34.66	2.694	>
21		224.53	-35.34	2.689	>
21		224.53	-35.30	2.692	>
21	22	224.56	-35.10	2.692	>
22		293.66	27.09	0.448	>
22		247.25	-80.89	3.310	>
22		220.84	79.11	1.346	>
22		113.52	66.61	0.886	>
22		294.90	47.42	0.505	>
22		243.04	-78.83	3.313	>
22		226.23	-71.67	3.491	>
22		207.02	45.94	2.587	>
22		208.41	45.98	2.632	>
22		187.93	22.97	3.064	>
22		187.81	22.92	3.063	>
22		187.75	22.96	3.064	>
22	23	187.83	22.95	3.064	>
23		185.15	-18.75	1.068	>
23		123.39	7.99	0.941	>
23		167.43	74.27	1.520	>
23		171.95	-46.22	3.968	>
23		171.88	-46.24	3.962	>
23		171.88	-46.21	3.964	>
23	24	171.90	-46.23	3.965	>
24		88.40	-1.86	0.736	>
24		109.92	-10.59	0.829	>
24		151.48	-81.45	4.420	>
24		145.47	-82.91	4.429	>
24		164.44	42.32	1.136	>
24		26.78	49.24	0.819	>
24		53.77	35.40	1.386	>
24		143.82	27.83	0.703	>
24		171.39	-23.48	1.327	>
24		171.54	-23.35	1.329	>
24		171.56	-23.23	1.330	>
24	25	171.50	-23.35	1.329	>
25		212.67	-5.90	6.683	>
25		212.58	-6.01	6.683	>
25		212.66	-5.90	6.687	>
25	26	212.64	-5.94	6.684	>
26		94.94	86.63	1.434	>
26		281.26	7.98	0.868	>
26		166.50	-82.43	1.415	>
26		212.93	-78.07	1.450	>
26		227.64	-52.66	1.672	>
26		215.23	-11.95	1.942	>
26		287.21	55.04	1.383	>
26		41.71	73.52	1.403	>
26		194.16	40.63	4.861	>
26		186.78	1.62	22.774	>
26		192.80	-0.04	25.338	>
26		186.98	4.76	21.850	>
26		184.85	0.42	23.106	>
26		192.19	12.63	6.563	>
26		179.95	33.41	5.036	>

PLAN
STATIONS
0.000	0.000	0
-1.410	-2.814	1
-1.513	-5.772	2
-1.626	-10.304	3
-1.624	-14.343	4
-3.414	-13.961	5
-4.894	-15.266	6
-5.372	-17.246	7
-5.438	-21.529	8
-5.422	-21.987	9
-7.468	-24.088	10
-8.430	-27.099	11
-8.354	-28.397	12
-7.325	-28.756	13
-8.081	-30.952	14
-8.584	-28.805	15
-9.873	-35.615	16
-8.473	-33.024	17
-7.082	-30.415	18
-7.732	-31.291	19
-8.108	-32.883	20
-9.576	-35.900	21
-11.121	-37.469	22
-11.505	-40.264	23
-11.118	-42.979	24
-10.938	-44.186	25
-14.524	-49.785	26
SHOTS
0.000	0.000	-1.410	-2.814
-1.410	-2.814	-1.242	-2.880
-1.410	-2.814	-1.113	-2.986
-1.410	-2.814	-1.761	-3.790
